theme,datetime,title,new_content,sentiment
한돈뉴스,2022-01-10,19~20일 ‘농업전망 2022’ 온라인 개최,"

 
한돈산업을 비롯해 올해 농축산업 전체를 미리 한눈에 조망해 볼 수 있는 ‘농업전망 2022’ 행사가 이달 19일과 20일 이틀간 온라인으로 열린다.
 
이번 행사는 코로나19 상황을 반영, 지난해와 마찬가지로 온라인으로 진행된다.
한돈산업 전망은 20일 오전 10시 30분부터 11시 30분까지 한육우 및 한돈, 젖소 등 ‘우제류’로 묶어 함께 발표될 예정이다.
 
참가 방법은 사전등록을 통해 가능하며, 사전등록 시 책자 구매와 이벤트 참여 혜택이 주어진다. 행사 관련 문의는 농업전망대회 사무국으로 연락하면 된다.
 
",
한돈뉴스,2022-01-10,지난해 돼지고기 33만2757톤 수입…7.2% 증가,"
지난해 돼지고기 수입량이 2년 연속 감소세를 멈추고 증가한 것으로 나타났다. 

식품의약품안전처 자료에 따르면 지난해 총 돼지고기 수입량은 33만2757톤으로 전년 대비 7.2%(2만2290톤) 증가했다.
 
지난해 상반기만 하더라도 돼지고기 수입량은 전년 동기 대비 감소해 3년 연속 돼지고기 수입량이 감소할 것으로 예상됐다. 하지만, 하반기부터 양상은 급변했다. 8월부터는 수입량이 폭발적으로 증가하기 시작해 10월과 11월, 12월에는 전년 동기 대비 각각 40%, 41%, 53%의 증가율을 보였다. 이는 일반적인 예측을 넘어선 결과로, 국내 돼지고기 가격이 크게 상승한 영향이라는 분석이다.
 
돼지고기 수입량 증가에서 눈여겨 볼 대목은 전체 대비 냉장육 비율이 증가했다는 것이다. 지난해 7.5%로 전년 6.0%보다 1.5%포인트 늘어났다.
 
국가별 수입량으로는 미국이 여전히 1위를 차지한 가운데 스페인, 네덜란드, 오스트리아, 칠레, 캐나다 순으로 나타났다. ASF로 수입이 중단된 독일의 빈자리를 스페인과 네덜란드, 오스트리아, 덴마크 등이 차지한 것으로 파악됐다. 미국은 수입량이 전년에 비해 5.9% 감소해 이례적이다. ASF 청정화에 성공한 벨기에로부터의 수입이 재개됐다.
 
지난해 돼지고기 외 다른 축산물의 수입량을 살펴보면 소고기의 수입량도 크게 증가한 것으로 나타났다. 3만3344톤으로 7.9% 증가했다. 
 
한편 한국농촌경제연구원 축산관측센터에 따르면 올해 돼지고기 예상 수입량은 34~36만톤이다. 지난해 수입다변화에 따른 수입량 증가 추세가 올해에도 이어질 것이라는 분석이다. 
",
한돈뉴스,2022-01-03,"도드람한돈, 2년연속 ‘축산물 브랜드 경진대회’ 명품 브랜드 인증","

 
도드람(조합장 박광욱)의 대표 브랜드 도드람한돈이 ‘2021년 축산물 브랜드 경진대회’에서 2년 연속 명품 브랜드 인증을 받는 영예를 안았다.
 
명품 브랜드 인증은 축산물 브랜드 경진대회에서 3회 이상 대상을 수상한 브랜드에 주어지는 인증으로 도드람한돈은 대상 3회 수상에 이어 명품 브랜드 인증을 2회 연속으로 수상하며 명실상부 대표 한돈 브랜드 자리를 공고히 했다. 도드람한돈은 이번 수상으로 농림축산식품부 장관 인증서를 획득하고 축산경영종합자금 9억 원을 지원받는다.
 
올해 19회째를 맞은 축산물 브랜드 경진대회는 농림축산식품부가 주최하고 농협중앙회가 주관하며, 서류 심사와 현지 실사를 통해 브랜드를 종합적으로 평가한다. 이 대회는 소비자들에게 축산물 선택의 기준을 제시하고자 마련되었으며, 생산부터 도축∙가공∙유통∙판매까지 전 과정 관리가 우수한 축산물 브랜드를 발굴하고 시상한다. 참가 자격은 (사)소비자시민모임이 선정한 우수 축산물 브랜드 인증을 받은 브랜드에만 주어지며, 도드람은 올해로 16번째 소비자시민모임 선정 우수 축산물 브랜드 인증을 획득했다.
 
최근 도드람은 높은 품질과 위생 관리 능력을 바탕으로 각종 인증과 수상에서 큰 성과를 거두고 있다. 전국축산품질평가 한돈 부문 대통령상 농가 배출, 도드람김제FMC와 도드람엘피씨공사의 소비자가 뽑은 베스트 도축장 선정, 도드람김제FMC 농림축산식품부 선정 최우수 도축장 선정 등 연이은 낭보가 이어지고 있다.
 
박광욱 도드람 조합장은 “품질 향상을 위한 끊임없는 도드람 조합원들의 노력 덕분에 도드람한돈이 오랜 기간 소비자들의 사랑을 받는 것 같다”라며, “새해에도 도드람한돈이 쌓아온 브랜드 신뢰도와 선호도를 증진하고 더욱 신선하고 맛있는 한돈을 위해 노력하겠다”라고 말했다.
",
한돈뉴스,2022-01-09,"위니지농장, ‘청정축산 환경대상’ 대통령상 영예","
사람 돼지 이동 경로 완벽 분리되는 농장구조 갖춰
표준사양프로그램·악취저감 스마트 시스템 운영
지속 가능한 친환경축산 희망제시했다는 평가받아
 

 
농협경제지주가 주최한 ‘2021 제4회 청정축산 환경대상’에서 경남 함양의 위니지농장(대표 우종화)이 영예의 대상(대통령상)을 안았다.

농협 축산경제는 최근 청정축산 환경대상 수상농가 14호를 최종 선정해 발표했다.
2018년 처음 개최한 이래 4회째를 맞는 청정축산 환경대상은 농협경제지주가 주최하고 농림축산식품부, 환경부, 나눔축산운동본부가 후원하는 행사다.
 
대통령상 수상 농가인 위니지농장은 사람과 돼지의 이동 경로가 완벽하게 분리되는 농장구조와 자동화시설을 갖췄으며 표준화된 사양프로그램, 악취 저감을 위한 스마트 시스템 등을 운영하며 지속가능한 친환경 축산에 대한 희망을 제시했다는 평가를 받았다.
 
농협 축산경제 관계자는 “축산인들의 삶의 터전이자 국민에게 안심 먹거리를 제공하는 농장을 깨끗하게 관리해 주신 축산농가 여러분들께 감사드린다”며 “농협은 청정축산 환경대상을 통해 축산업 경쟁력 강화뿐만 아니라, 환경개선 등 다양한 공익적 기능 창출에도 이바지해 국민 모두와 함께하는 100년 농협을 이뤄갈 수 있도록 최선을 다하겠다”고 전했다.
 
위니지농장 외에 최우수상으로 토옥농장(충북 음성, 대표 문연옥)이 농식품부장관상을, 해뜰목장(경남 하동, 대표 안상섭)이 환경부장관상을 수상했다. 
특별상으로는 의령농원(경남 의령, 대표 박수민)이 국회 농림축산식품해양수산위원장상을, 송월농장(전북 장수, 대표 박영애)이 국회 환경노동위원장상을 수상했다. 
 
우수상으로는 경북종돈(경기 평택, 대표 이희득), 화랑농장(경기 안성, 대표 김기태), 대웅목장(강원 평창, 대표 임창수), 창화농장(강원 평창, 대표 지창화), 은선목장(충북 보은, 대표 최선규), 무항농장(전북 익산, 대표 최민영), 세화농장(전남 함평, 대표 정계천), 육원농장(경북 경주, 대표 이 엽), 우진축산(제주 제주, 대표 김태현)이 농협중앙회장상을 각각 수상했다.
",
한돈뉴스,2022-01-09,"농기평, 돼지 생체·환경정보 활용 ‘스마트 양돈시스템’ 개발","
체중·체온 정보로 급이량 조절…출하시기 예측
고령화 대응 간단한 방식으로 조작 가능하도록 설계
참여기업 기술이전 통해 돈사 농가 보급확산에 박차
 

 
돼지의 생체와 환경정보를 활용한 스마트 양돈시스템이 개발됐다. 이에 따라 체중과 체온 등의 정보로 적정 급이량 조절과 출하시기가 예측 가능할 것으로 보인다.
 
농림식품기술기획평가원(농기평)은 농식품기술융합창의인재양성사업 지원을 통해 가축의 생체정보와 축사 내 환경정보를 활용한 스마트 축산관리시스템을 개발했다고 최근 밝혔다.
 
따라서 보통 농가의 경험과 짐작으로 결정해 온 돼지의 출하시기를 과학적으로 예측하고 조절할 수 있게 돼 축산농가의 소득 증진 및 생산비 절감에 큰 도움이 될 것으로 기대된다.
 
경상대학교 스마트팜연구센터(연구센터)는 2017년부터 농식품 R&D 연구개발사업을 통해 스마트팜 확산과 실용화 기술개발을 추진해왔으며, 최근 돼지의 생체 및 환경정보를 활용해 사료 급이량과 출하시기를 조절할 수 있는 시스템 개발에 성공했다.
 
개발된 시스템은 체중, 체온, 사료 섭취량 등 개체별 생체 정보와 돈사 환경정보 등 총 15가지의 정보를 실시간으로 수집하고 분석해서 출하시기를 예측하게 된다.
 
또한, 돼지별 체중, 체온과 같은 물리적 생체정보에 따라 적정 급이량을 결정하고, 각 개체는 급이기에 들어가면 정해진 양만큼 사료를 섭취해 돈군을 균일한 체중으로 사육할 수 있게 된다.
 
개체별로 총 섭취한 사료량과 증체량 등의 생체정보가 실시간으로 시스템에 저장돼 분석되며, 적정 출하체중인 110kg 수준에 도달하는 시점을 예측하고 농장주에게 관련 정보를 제공하는데, 농장주는 시스템에서 일일 사료 급이량과 횟수, 급이시간 등을 설정함으로써 출하시기를 조절할 수도 있다.
 
이처럼 돼지고기의 시장가격을 고려해 출하시점을 조절할 수 있",
한돈뉴스,2022-01-09,"산수골, 소외계층에 2000만원 상당 한돈 기부","

 
농업회사법인 ㈜산수골은 결식아동 등 소외계층을 위해 약 2000만원 상당의 한돈 돼지고기를 기부했다고 지난 3일 밝혔다.
 
산수골은 겨울방학 기간 동안 학교 급식이 중단돼 힘든 시기를 보낼 결식아동을 위해 한돈자조금과 함께 기부를 진행했다. 
 
산수골 목장에서 직접 기른 한돈 삼겹살·목살 1000kg을 서울 마포구에 위치한 서울복지협의회 사회공헌센터에서 전달했다. 이번 기부 전달식에는 산수골 최수아 본부장, 한돈자조금 손세희 위원장, 서울시사회복지협의회 김현훈 회장을 비롯한 관계자들이 참석했다.
 
산수골 최수아 본부장은 “코로나19의 장기화와 한파로 인해 힘든 겨울을 맞을 소외계층 아동과 청소년들에게 도움이 되기를 바라면서 산수골 돼지고기 기부를 진행하게 됐다”고 밝혔다. 이어 “산수골의 비전은 ‘내 가족이 먹는다는 마음으로 믿음 있는 먹거리를 생산하자‘인데 이를 계기로 기쁨과 믿음을 줄 수 있었으면 좋겠다”고 덧붙였다.
 
한편, 산수골은 무항생제 돼지를 생산하고 있으며 1957년 1마리로 시작해 현재 11만 마리를 생산하는 기업으로 성장한 노하우와 스토리가 있는 기업이다. 산수골목장 네이버 스마트스토어와 산수골 자사몰샵에서 설 선물세트와 신선육, 무항생제 시리즈로 나온 햄, 돈까스, 떡갈비 등을 판매하고 있다.
",
한돈뉴스,2022-01-09,금돈 “2022년 제2의 도약의 해로 성장해 나가자”,"

 
㈜금돈이 지난 3일 원주 돼지문화원에서 ‘2022년 금돈가족 시무식’을 진행했다.

이번 시무식에는 수상자와 승진자만 참석한 가운데 이외 임직원들은 온라인 ZOOM을 통해 비대면으로 지난 한 해의 성과를 되돌아봤다.
 
시무식은 △승진자 임명장 수여 △우수직원 포상 △2022년 사업계획 발표로 진행됐다. 
 
장성훈 대표는 신년사를 통해 “코로나바이러스와 아프리카돼지열병, 농장 화재로 인해 힘든 시기였던 2021년을 잘 이겨내 주신 임직원들의 노력에 감사하다”며, “2022년은 제2의 도약의 해로 우리가 가진 역량을 잘 이끌어 성장해 나갈 수 있도록 하겠다”고 말했다.
 
한편, 장성훈 대표는 1997년 금보농장을 시작으로 금보유전자센터 운영, 치악산금돈 브랜드육을 출시하며 사업을 확장했다. 양돈산업의 인식과 가치를 높이기 위해 국내 최초 돼지를 테마로 한 복합문화공간인 ‘돼지문화원’을 설립했고 지난해 10주년을 맞이했다.
",
한돈뉴스,2022-01-09,"이글벳, 반려동물사업부문 BI 새롭게 제정","

이글벳이 기업 CI를 변경하고 반려동물사업 부문 BI를 새롭게 제정했다고 최근 밝혔다.

이글벳의 CI와 BI는 2022년 임인년 ‘검은 호랑이의 해’를 시작으로 모든 제작물과 홍보에 활용된다. 이글벳의 CI는 블루와 오렌지컬러가 조합된 모던하며 미래 지향적인 이미지다. 블루컬러는 50년간 동물약품만을 꾸준히 개발하고 공급해 온 전통과 신뢰감을 내포하고 있다. 또한 오렌지 컬러는 이글벳의 새로운 성장동력인 반려동물 사업을 상징하고 있다. CI의 ‘V’ 부분은 독수리 부리를 새롭",
한돈뉴스,2022-01-09,"도드람, 돼지고기 듬뿍 넣은 가정간편식 출시","
‘돼지고기 듬뿍 김치찌개’, ‘돼지고기 장조림’, ‘콘버터 장조림’
무항생제 저향돈 사용, 건강한 먹거리 향한 소비자 수요 반영
 

 
원재료 생산 기업들이 HMR 제품을 활발히 출시하며 식품업계의 가정간편식(HMR) 시장 진출이 격화되고 있다. 한국농수산식품유통공사(aT)의 ‘가공식품 세분시장 현황 보고서’에 따르면 국내 HMR 시장이 2022년에는 5조원을 돌파할 것으로 예상된다. 

이러한 가운데 도드람이 대표 한돈 브랜드라는 자부심을 강조하며, 최근 HMR 신제품 ‘돼지고기 듬뿍 김치찌개’와 ‘돼지고기 장조림’, ‘콘버터 장조림’을 출시했다. 

‘돼지고기 듬뿍 김치찌개’는 돼지고기 함량을 28%까지 늘려 고기반 김치반이라는 느낌이 들 정도로 푸짐한 용량을 담아 국물로 양을 채운 제품과는 차별화했다. 특히 부쩍 추워진 날씨에 국·탕·찌개 등 따뜻한 국물 요리 HMR의 수요가 높을 것으로 예상돼 판매량이 기대된다. 

‘돼지고기 장조림’과 ‘콘버터 장조림’은 항생제를 사용하지 않고 기른 도드람 돼지고기 브랜드인 ‘무항생제 자향돈’을 사용해 건강한 먹거리에 대한 소비자 수요를 반영했다. 특히, 콘버터 장조림은 간장계란밥을 모티브 삼아 톡톡 터지는 옥수수콘의 식감이 매력적이며, 고소한 버터를 첨가해 간편하게 밥을 비벼 먹을 수 있도록 한 제품이다. 

도드람 관계자는 “이번 신제품은 도드람이 가장 잘할 수 있는 신선하고 품질 좋은 돼지고기를 가정간편식에 가득 담은 제품”이라며 “식품 시장의 변화에 발맞추어 도드람의 장점을 활용하면서도 새로움을 가미한 신제품 출시로 소비자들의 입맛을 사로잡을 예정”이라고 말했다.

한편, 돼지고기 브랜드육 시장점유율 1위인 도드람은 돼지 사료부터 종돈, 사육, 도축, 유통까지 양돈과 관련된 전 단계에 걸친 사업을 진행하고 있다. 도드람 콜드체인 시스템으로 도축장 및 가공장 온도부터 유통 과정의 배송 온도 관리까지 신선하게 관리하는 것이 도드람 제품의 특징이다. 
",
한돈뉴스,2022-01-09,"농진청, 연구직 공무원 28명 선발","
농업연구사 6개 직류별 모집
인터넷으로만 응시원서 접수
 
농촌진흥청은 2022년도 공개경쟁 채용 시험을 통해 연구직 공무원 28명을 선발한다고 지난 4일 밝",
한돈뉴스,2022-01-09,"한돈자조금, 숙성 한돈 외식업체 ‘고기, 원칙’과 업무협약","

 
한돈자조금관리위원회가 수입산 돼지고기와의 차별화와 우리 돼지 한돈의 우수성을 알리기 위해 숙성 한돈 외식업체 브랜드인 ‘고기, 원칙’과 한돈인증점 업무 협약(MOA)을 체결했다.

한돈자조금과 ‘고기, 원칙’을 운영하는 ㈜반반한행복은 지난달 27일 서울 서초동 제2축산회관에서 한돈자조금 손세희 위원장과 ㈜반반한행복 이기원 대표를 비롯한 양사 주요 관계자들이 참석한 가운데 프랜차이즈 한돈인증점 업무 협약식을 진행했다. 이날 협약식은 사회적 거리 두기와 마스크 착용, 최소인원 참여 등 방역지침을 철저히 준수해 약식으로 진행됐다. 
 
이번 협약을 통해 전국의 ‘고기, 원칙’ 매장은 위생 및 식자재를 엄격하게 인증하는 한돈인증사업에 참여해 소비자에게 더 나은 서비스를 제공하게 됐다. 더불어 한돈자조금에서 지원하는 다양한 홍보 프로모션을 통해 소비자가 한돈을 보다 믿고 안전하게 먹을 수 있는 환경을 조성하고, 한돈의 소비 활성화와 한돈산업의 위상을 높이는 데 앞장서게 된다.
 
프랜차이즈 업체인 ‘고기, 원칙’은 연간 30만 명의 소비자가 자주 찾는 지역 명소형 브랜드이자 5년간 운영된 숙성 한돈 전문점으로서 현재 전국에 70개의 가맹점을 운영하고 있다. 따라서 이번 MOA 체결로 작년말 기준으로 기존 1042호였던 한돈인증점이 2007년 실시 이후 국내 최초로 한돈인증점 1112호점을 돌파했다.
",
한돈뉴스,2022-01-09,정상태 농협사료 대표이사 공식 취임,"

 
정상태 신임 농협사료 대표이사가 지난 1일 공식 취임했다. 

코로나19 장기화와 사회적 거리두기 강화로 별도의 취임식을 갖지 않고 바로 관내 현장방문과 현안사항 점검 등으로 업무를 시작했다.
 
정 대표이사는 지난 3일~6일 첫 공식 일정으로 한우농가인 춘천 소재 새밑농장과 양돈농가인 화성 소재 태돈영농조합을 찾아 애로사항을 청취하는 등 현장경영을 실시했다. 이와 함께 농협사료 드림서비스의 전문 컨설턴트와 전문박사를 통한 농장 맞춤형 컨설팅을 실시했다. 
 
정 대표이사는 현장 취임사에서 우리나라 축산업과 농협사료의 발전을 위한 핵심과제로 △대한민국 대표사료로서의 위상 강화를 위한 중소가축전담조직 신설 △미래성장동력 확보를 위한 충남배합사료 공동사업 조속 추진 △안전사고 없는 회사를 위해 안전관리전담조직 신설 △시황분석능력 강화와 안정적 조달기반 구축을 통한 원료구매 경쟁력 강화 △앞서가는 조직문화 구현을 통한 효율성과 생산성 제고 △탄소저감 사료개발 등 친환경 경제로의 전환을 통한 ESG경영을 적극 추진하겠다고 강조했다. 
 
이어 “옛말에 유지자 사경성(有志者 事竟成)-뜻이 있는 곳에 길이 있다”며 “여러가지로 어려운 시기이지만 우리의 큰 목표를 설정하고, 적극적으로 노력할 경우 그 목표는 반드시 달성될 것”이라고 포부를 밝혔다. 
 
정 대표이사는 1989년 축협중앙회에 입사해 주요 보직을 거쳤고 2020년부터 2년간 농협사료 전무이사를 역임했다. 
",
한돈뉴스,2022-01-09,외국인 근로자 8000명 도입…농촌일손 가뭄 ‘숨통’,"
올해 농축산업분야 외국인 근로자(E-9) 도입규모가 8000명으로 결정됐다. 지난해보다 1600명이 늘었고, 업종별 고용 기준도 완화해 농촌 일손 가뭄에 숨통이 트일 전망이다.
 
정부는 최근 외국인력정책위원회를 열고 고용허가제 인원 내용을 담은 ‘2022년 외국인력 도입·운용 계획’을 의결했다.
 
올해 고용허가제를 통해 우리나라로 입국할 수 있는 외국인 근로자는 총 5만9000명이다. 지난해 5만2000명에서 7000명이 늘었다. 코로나19 여파로 국내 체류 외국인 근로자가 감소했고, 중소 제조업과 농축산업 인력난을 반영한 결과다.
 
농축산분야는 지난해 6400명에서 1600명이 늘어난 8000명이 배정됐다. 고령화와 일손 부족을 고려해 분야별로 고용 기준도 완화했다.
 
양돈·양계 농가의 경우 일정 규모 이상이어야만 외국인 근로자 고용이 가능하다. 양돈은 영농규모가 1000㎡, 양계는 2000㎡ 이상이 기준이다. 이 기준이 올해부터 양돈은 500㎡, 양계는 1000㎡ 이상이면 2명을 고용할 수 있게 된다. 
 
아울러 코로나19에 따른 외국인 근로자의 입출국이 올해도 어려울 것을 감안해 1월 1일부터 4월 12일 사이 취업활동 기간이 만료되는 외국인 근로자의 체류·취업활동 기간도 1년 연장해준다. 이 기간 취업활동 만료 외국인 근로자 중 농축산업분야에서는 4551명이 해당된다.
 
농촌 현장에서는 이 같은 변화를 반기는 분위기다. 한 관계자는 “규모를 막론하고 외국인 근로자 없이 영농활동을 유지하는 게 쉽지 않은 상황”이라며 “이번 조치로 코로나19 때문에 막혔던 외국인 근로자가 많이 유입되길 바란다”고 기대했다.
",
한돈뉴스,2022-01-09,2022년부터 이렇게 달라집니다,"

 
농축산분야에서 새해부터 달라지는 주요 제도와 정책들은 어떤 것들이 있는지 정리했다. <편집자>
 
◆축산업 허가요건에 악취저감장비·시설 추가=축산업을 영위하기 위해서는 축산업 허가(등록) 시 악취저감 장비·시설 등을 농장에 설치하여야 합니다.
가축사육, 가축분뇨 처리과정 등에서의 악취발생으로 주변 환경오염, 농촌생활환경 훼손, 지역사회와 축산농가간 갈등 심화 등의 문제가 끊임없이 발생하고 있습니다.
이에, 축산법을 개정(2021.6.16)하여 축산업 허가(등록)요건에 악취저감 장비·시설 등을 추가하였습니다. 개정내용은 2022년 6월 16일부터 시행될 예정입니다. 다만, 축종별·시설별 세부 설치 규정 및 대상·범위 등은 축산법 시행령에 담아 개정 추진합니다.
 
◆가축질병 대응기술 고도화를 위한 연구개발 지원=반복적으로 발생하는 가축질병으로 인한 피해를 저감하고, 국내 미발생 동물감염병에 대한 초동 대응역량 향상을 위해 ‘가축질병대응기술고도화지원(R&D)’ 사업을 2022년 신규 추진합니다.  
기 개발된 연구성과의 현장 보급 및 적용, 국내외 가축질병 바이러스의 특성 분석을 통한 선제적 대응 기반 구축 및 국제 공동연구 거점 마련을 위한 기술개발을 지원할 예정입니다. 
관련 공고는 2022년 1월 중 예정이며, 농림축산식품부, 농림식품기술기획평가원 및 NTIS(국가과학기술지식정보서비스) 홈페이지에서 확인할 수 있습니다.   
 
◆농지원부 농업인별 작성에서 필지별 작성으로 개편 시행=2022년 4월 15일부터 농지원부가 필지 기준으로 전면 개편됩니다.
농업인(세대)별로 작성하던 농지원부를 필지(농지)별로 작성하도록 변경, 그간 농지원부 작성대상에서 제외되었던 소규모 농지(1000㎡미만 농지)도 작성 대상에 포함됩니다.
또한, 농지원부 관리책임을 명확히 하고 정비 효율성 향상을 위해 관할 행정청이 농업인 주소지에서 농지소재지로 변경됩니다.
법령 시행 후 농업인 주소지에서만 발급되던 농지원부가 전국 어디에서나 발급가능하게 되며 발급기간도 단축(10일 이내→즉시)되게 됩니다.
기존 농지원부는 10년간 보존되므로 이전 농지원부가 필요한 경우 언제든지 발급받을 수 있습니다.
 
◆농지연금 가입연령 완화(만65세→만60세) 및 우대상품 도입=농지연금 가입연령 기준이 만 65세에서 만 60세로 완화되고 저소득 농업인 및 장기영농인에게는 우대상품이 도입됩니다.
65세 이전에도 자녀교육 등으로 목돈이 필요한 현실을 감안, 많은 농업인들이 연금 혜택을 누릴 수 있도록 가입연령 기준을 만 60세 이상으로 완화하였습니다.
또한, 저소득 농업인(취약계층)과 장기영농인(영농경력 30년 이상)은 월지급금을 5~10%까지 추가 지급하는 우대상품을 도입합니다.
가입연령 완화는 2022년 1분기 내 시행할 계획이며 우대상품은 2022년 1월부터 도입됩니다.
 
◆여성농업인 특수건강검진 시행=여성농업인의 농작업 질환예방 및 건강복지 증진을 위해 만 51~70세의 여성농업인을 대상으로 농작업 관련 질환에 대해 특수건강검진을 시행합니다.
지자체 공모를 통해 여성농업인 9000명을 선정하여 특수건강검진을 지원할 예정입니다.
",
한돈뉴스,2022-01-09,"한돈, 소비자 건강관리 ‘헬시플레저’ 가치 부각","

 
‘헬시플레저(Healthy Pleasure)’란 건강을 즐겁게 관리한다는 의미다.

코로나19가 장기화되면서 이러한 ‘헬시플레저’가 2022년 10대 트렌드 키워드로 꼽힐 만큼 건강한 삶에 대한 관심이 세대를 불문하고 한층 높아지고 있다.  
 
서울대 푸드비즈랩에서 발표한 ‘2022년 식품 트렌드’에 따르면, 코로나19 이후 달라진 식품 소비 변화로 단백질 섭취의 증가를 꼽으며, 자기관리에 힘쓰는 MZ세대를 중심으로 단백질 식품의 인기가 지속될 것으로 전망된다. 
 
이에 한돈자조금관리위원회(한돈자조금)는 새해를 맞아 한국인의 건강을 책임지는 대표 단백질원으로서 국민들이 제대로 한돈을 즐기며 건강한 삶을 가꿔나갈 수 있도록 소비자 입맛에 맞는 한돈 생산, 먹
거리 불안을 해소하는 한돈인증사업 확대 등을 통해 한돈의 가치를 더욱 향상시켜 나갈 계획이다. 
 
한돈자조금 손세희 위원장은 “헬시플레저, 가치소비, 간편식 등 다각화된 소비성향과 환경변화에 발맞춰 소비시장에서의 한돈의 가치 제고에 힘쓰겠다”며 “앞으로도 한돈농가와 함께 지속가능하고 소비자 눈높이에 맞춘 한돈을 생산하는데 주력하겠다”고 의지를 밝혔다. 
",
한돈뉴스,2022-01-09,"축단협, 축산대체식품 육성에 혈세투입 중단 촉구","
 농식품부, 배양육 등 기술 개발에 5년간 99억 예산 투입
“대체식품 축산매대서 판매 등 소비자인식 왜곡 심각” 
 
농림축산식품부는 최근 ‘2022년도 고부가가치식품기술개발사업 시행계획 공고’를 통해 미래대응식품분야 연구과제 명목으로 축산대체식품 육성을 위한 기술개발에 향후 5년 내 99억원의 정부예산을 투입할 계획이라고 밝혔다. 

이에 축산관련단체협의회(축단협)는 지난 4일 “김현수 장관은 축산대체식품 육성 혈세투입을 즉각 중단하라”는 성명을 발표했다.
 
축단협은 성명에서 “김현수 농식품부장관의 농정독재가 해가 바뀌어도 멈추지 않고 있다”면서 “전국 축산농가들은 국민건강 위협과 축산물 소비위축, 나아가 축산말살의 교두보를 다지는 농정부처의 악행에 실로 개탄을 금치 못하고 있다”고 목소리를 높였다.
 
축단협은 성명을 통해 “정부는 농림식품과학기술 육성 종합계획 등을 통해 배양육 등 대체육 기술개발을 지원하고 있다”며 “정부 R&D 투자 규모는 2018년 약 3억원대에서 2020년 15억원으로 5배 넘게 증가했다”고 지적했다. 이어 “소비자 선호가 있는 전통 축산물시장은 배척하고, 소비자 선호도 없는 배양육 등 식품첨가물 시장확대를 위해 정부예산이 투입되는 것은 명백한 혈세낭비다”면서 “축산업이 지닌 공익적 가치를 외면한 채 대체육 개발을 지원하는 것은 축산업 기반축소 저의가 분명하다”고 주장했다. 
 
축단협은 “이같이 농식품부가 축산말살책을 자행하고 있는 사이, 시장에서는 대체식품을 축산매대에서 판매하는 등 소비자인식 왜곡이 심각하다”며 “식품안",
한돈뉴스,2022-01-10,대한사료 “고객에게 정확한 방향과 비전 제시…최고 선택 돕자”,"

 
대한사료(대표이사 정근상)가 고객성공을 위한 초석을 다지기 위해 차별화된 교육프로그램을 진행하고 있다. 이번 교육은 혼란한 축산시장 속 고객들의 유능한 길잡이가 되기 위해 마련됐다.
 
대한사료는 최근 경기도 이천 소재 한 연수원에서 77회기 축종전문화교육을 진행했다.
올해로 창립 74주년을 맞이한 대한사료는 친환경 사료 기술과 고객 만족 경영으로 지속적으로 고객 농가에 성공을 선사해왔다. 

이번 교육에 참석한 정근상 대표이사는 “2022년은 우리 모두에게 있어 가장 중요한 한 해가 아닐까 생각된다. 앞으로 나아가게 될 길이 가시밭길일지 꽃길일지는 알 수 없지만, 이 자리에 모인 모두가 함께한다면, 반드시 지난해처럼 훌륭한 한 해를 보낼 수 있으리라 생각된다”며 참석한 임직원들의 사기를 북돋웠다. 이번 교육은 양돈 등 전축종에 걸쳐 전문성 함양과 경쟁력 제고를 위한 내용으로 구성됐다.
 
◆양돈=전국 담당자들이 모여 지역별로 발생하는 상황 공유와 함께 애로사항에 대해서 함께 논의하는 시간을 가졌다. 문진건 양돈PM은 “우리는 고객에게 정확한 방향과 비전을 제시해 최고의 선택을 할 수 있도록 도와주는 경영 컨설턴트로서의 자부심을 품어야 한다”며 “ASF가 우리를 긴장하게 한다. 고객농가의 피해가 없도록 만반의 준비를 갖추자”고 당부했다.
 
백창기 영업본부장은 “전 세계적인 코로나19 유행과 거기에서 비롯한 다양한 위기가 국내 축산시장에까지 영향을 미치고 있다. 대한사료는 조금이라도 더 그 충격을 완화해 고객의 방파제가 되어줘야 한다”며 어떠한 상황에서도 고객이 최우선임을 강조했다.
특히 이번 교육은 정부의 코로나19 방역지침 및 가축특별방역기간을 고려해 철저한 방역관리 속에서 진행됐다.
",
